name,level,province,city,district,address,category,description,latitude,longitude,coordinate_system
铜仁市江口云舍旅游景区,4A,贵州,铜仁市,江口县,贵州省江口县太平镇云舍村铜仁市江口云舍旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·江口县。地址：贵州省江口县太平镇云舍村铜仁市江口云舍旅游景区。,27.7477073,108.8164056,wgs84
铜仁市石阡夜郎古泉旅游景区,4A,贵州,铜仁市,石阡县,贵州省石阡县汤山镇温泉社区铜仁市石阡夜郎古泉旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·石阡县。地址：贵州省石阡县汤山镇温泉社区铜仁市石阡夜郎古泉旅游景区。,27.5188258,108.2239243,wgs84
铜仁市思南石林旅游景区,4A,贵州,铜仁市,思南县,贵州省铜仁市思南县长坝镇龙门村铜仁市思南石林旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·思南县。地址：贵州省铜仁市思南县长坝镇龙门村铜仁市思南石林旅游景区。,27.7149001,107.9531942,wgs84
铜仁市万山朱砂古镇旅游景区,4A,贵州,铜仁市,万山区,贵州省铜仁市万山区万山镇三角岩社区铜仁市万山朱砂古镇旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·万山区。地址：贵州省铜仁市万山区万山镇三角岩社区铜仁市万山朱砂古镇旅游景区。,27.5322022,109.2176563,wgs84
铜仁市松桃苗王城旅游景区,4A,贵州,铜仁市,松桃苗族自治县,贵州省松桃苗族自治县正大镇薅菜村铜仁市松桃苗王城旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·松桃苗族自治县。地址：贵州省松桃苗族自治县正大镇薅菜村铜仁市松桃苗王城旅游景区。,27.9618505,109.2529846,wgs84
铜仁市万山九丰农业博览园旅游景区,4A,贵州,铜仁市,万山区,贵州省铜仁市万山区高楼坪侗族乡大树林村铜仁市万山九丰农业博览园旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·万山区。地址：贵州省铜仁市万山区高楼坪侗族乡大树林村铜仁市万山九丰农业博览园旅游景区。,27.4932089,109.1775830,wgs84
铜仁市沿河乌江黎芝峡旅游景区,4A,贵州,铜仁市,沿河土家族自治县,贵州省沿河土家族自治县铜仁市沿河乌江黎芝峡旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·沿河土家族自治县。地址：贵州省沿河土家族自治县铜仁市沿河乌江黎芝峡旅游景区。,28.6631513,108.3700604,wgs84
铜仁市沿河南庄旅游景区,4A,贵州,铜仁市,沿河土家族自治县,贵州省铜仁市沿河土家族自治县沙子街道南庄村铜仁市沿河南庄旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·沿河土家族自治县。地址：贵州省铜仁市沿河土家族自治县沙子街道南庄村铜仁市沿河南庄旅游景区。,28.5627359,108.5441638,wgs84
铜仁市玉屏侗乡风情园旅游景区,4A,贵州,铜仁市,玉屏侗族自治县,贵州省铜仁市玉屏县田坪镇田坪村铜仁市玉屏侗乡风情园旅游景区,景点景区,国家4A旅游景区。所属地：贵州·铜仁市·玉屏侗族自治县。地址：贵州省铜仁市玉屏县田坪镇田坪村铜仁市玉屏侗乡风情园旅游景区。,27.2405417,108.9046406,wgs84
黔东南州镇远古城旅游景区,5A,贵州,黔东南苗族侗族自治州,镇远县,贵州省镇远县舞阳镇西秀街黔东南州镇远古城旅游景区,景点景区,国家5A旅游景区。所属地：贵州·黔东南苗族侗族自治州·镇远县。地址：贵州省镇远县舞阳镇西秀街黔东南州镇远古城旅游景区。,27.0508791,108.4184388,wgs84
黔东南州黎平翘街旅游景区,4A,贵州,黔东南苗族侗族自治州,黎平县,贵州省黎平县德凤街道黔东南州黎平翘街旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·黎平县。地址：贵州省黎平县德凤街道黔东南州黎平翘街旅游景区。,26.2336075,109.1320981,wgs84
黔东南州麻江蓝莓生态旅游区,4A,贵州,黔东南苗族侗族自治州,麻江县,贵州省麻江县龙山镇共和村蓝梦谷景区游客接待中心黔东南州麻江蓝莓生态旅游区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·麻江县。地址：贵州省麻江县龙山镇共和村蓝梦谷景区游客接待中心黔东南州麻江蓝莓生态旅游区。,26.4223114,107.7482403,wgs84
黔东南州黄平旧州古城旅游景区,4A,贵州,黔东南苗族侗族自治州,黄平县,贵州省黄平县旧州镇黔东南州黄平旧州古城旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·黄平县。地址：贵州省黄平县旧州镇黔东南州黄平旧州古城旅游景区。,26.9914766,107.7754402,wgs84
黔东南州镇远下㵲阳河旅游景区,4A,贵州,黔东南苗族侗族自治州,镇远县,贵州省镇远县舞阳镇柏杨坪村黔东南州镇远下㵲阳河旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·镇远县。地址：贵州省镇远县舞阳镇柏杨坪村黔东南州镇远下㵲阳河旅游景区。,27.0552034,108.3494342,wgs84
黔东南州丹寨万达旅游小镇景区,4A,贵州,黔东南苗族侗族自治州,丹寨县,贵州省丹寨县龙泉镇东湖旁黔东南州丹寨万达旅游小镇景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·丹寨县。地址：贵州省丹寨县龙泉镇东湖旁黔东南州丹寨万达旅游小镇景区。,26.2017742,107.7932315,wgs84
黔东南州锦屏隆里古城旅游景区,4A,贵州,黔东南苗族侗族自治州,锦屏县,贵州省锦屏县隆里隆里乡隆里所村黔东南州锦屏隆里古城旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·锦屏县。地址：贵州省锦屏县隆里隆里乡隆里所村黔东南州锦屏隆里古城旅游景区。,26.4167020,109.1030677,wgs84
黔东南州从江岜沙原生态苗族文化旅游景区,4A,贵州,黔东南苗族侗族自治州,从江县,贵州省从江县丙妹镇岜沙村黔东南州从江岜沙原生态苗族文化旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·从江县。地址：贵州省从江县丙妹镇岜沙村黔东南州从江岜沙原生态苗族文化旅游景区。,25.7232368,108.8623396,wgs84
黔东南州剑河温泉文化旅游景区,4A,贵州,黔东南苗族侗族自治州,剑河县,贵州省剑河县岑松镇温泉村黔东南州剑河温泉文化旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·剑河县。地址：贵州省剑河县岑松镇温泉村黔东南州剑河温泉文化旅游景区。,26.7708940,108.4902198,wgs84
黔东南州凯里下司古镇景区,4A,贵州,黔东南苗族侗族自治州,凯里市,贵州省凯里市下司镇（下司镇政府内）黔东南州凯里下司古镇景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·凯里市。地址：贵州省凯里市下司镇（下司镇政府内）黔东南州凯里下司古镇景区。,26.5209812,107.8010216,wgs84
黔东南州雷山郎德旅游景区,4A,贵州,黔东南苗族侗族自治州,雷山县,贵州省雷山县郎德镇下郎德村黔东南州雷山郎德旅游景区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·雷山县。地址：贵州省雷山县郎德镇下郎德村黔东南州雷山郎德旅游景区。,26.4771584,108.0669186,wgs84
黔东南州凯里云谷田园生态农业旅游区,4A,贵州,黔东南苗族侗族自治州,凯里市,贵州省凯里市舟溪镇新光村旁黔东南州凯里云谷田园生态农业旅游区,景点景区,国家4A旅游景区。所属地：贵州·黔东南苗族侗族自治州·凯里市。地址：贵州省凯里市舟溪镇新光村旁黔东南州凯里云谷田园生态农业旅游区。,26.5142546,107.9218086,wgs84
